event_time,event_name,event_source,source_ip,user_identity,region,error_code,is_anomaly
2025-11-22T14:25:29Z,DescribeTable,dynamodb.amazonaws.com,54.239.28.85,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,us-west-2,,0
2025-11-22T14:44:09Z,AssumeRole,sts.amazonaws.com,10.0.3.19,arn:aws:iam::123456789012:user/developer-carol,ap-southeast-1,,0
2025-11-22T15:24:00Z,GetMetricData,cloudwatch.amazonaws.com,10.0.2.10,arn:aws:iam::123456789012:user/ops-erin,us-east-1,ThrottlingException,0
2025-11-22T15:37:07Z,DescribeVpcs,ec2.amazonaws.com,192.168.1.101,arn:aws:iam::123456789012:role/ecs-task-role,us-west-2,,0
2025-11-23T09:18:36Z,PutBucketPublicAccessBlock,s3.amazonaws.com,203.0.113.42,arn:aws:iam::123456789012:root,eu-west-1,,1
2025-11-23T09:36:22Z,AssumeRole,sts.amazonaws.com,172.16.1.7,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,us-west-2,,0
2025-11-23T09:50:48Z,GetRole,iam.amazonaws.com,10.0.1.15,arn:aws:iam::123456789012:user/ops-erin,us-west-2,,0
2025-11-23T10:17:49Z,AssumeRole,sts.amazonaws.com,172.16.0.12,arn:aws:iam::123456789012:user/developer-alice,ap-southeast-1,,0
2025-11-23T10:53:15Z,DeleteObject,s3.amazonaws.com,91.134.210.15,arn:aws:iam::123456789012:root,ap-northeast-3,,1
2025-11-23T11:11:20Z,Scan,dynamodb.amazonaws.com,172.16.1.7,arn:aws:iam::123456789012:user/developer-alice,eu-west-1,,0
2025-11-23T12:27:06Z,DescribeAlarms,cloudwatch.amazonaws.com,192.168.1.100,arn:aws:iam::123456789012:user/ops-dave,eu-west-1,,0
2025-11-23T13:10:49Z,Invoke,lambda.amazonaws.com,54.239.28.85,arn:aws:iam::123456789012:role/ecs-task-role,us-east-1,ThrottlingException,0
2025-11-23T13:44:59Z,DescribeSubnets,ec2.amazonaws.com,172.16.0.5,arn:aws:iam::123456789012:user/analyst-frank,us-east-1,,0
2025-11-23T14:55:45Z,AssumeRole,sts.amazonaws.com,10.0.1.33,arn:aws:iam::123456789012:user/developer-carol,us-west-2,,0
2025-11-23T15:24:28Z,CopyObject,s3.amazonaws.com,192.168.1.100,arn:aws:iam::123456789012:user/developer-bob,ap-southeast-1,,0
2025-11-23T15:52:13Z,GetFunction,lambda.amazonaws.com,10.0.3.8,arn:aws:iam::123456789012:user/ops-erin,eu-west-1,,0
2025-11-23T15:58:03Z,DescribeVolumes,ec2.amazonaws.com,10.0.1.33,arn:aws:iam::123456789012:user/developer-carol,us-west-2,,0
2025-11-23T16:08:12Z,Scan,dynamodb.amazonaws.com,172.16.0.12,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,ap-southeast-1,,0
2025-11-23T16:16:22Z,GetItem,dynamodb.amazonaws.com,172.16.0.5,arn:aws:iam::123456789012:user/developer-bob,us-west-2,,0
2025-11-23T16:26:45Z,Scan,dynamodb.amazonaws.com,172.16.0.5,arn:aws:iam::123456789012:user/developer-carol,us-east-1,ThrottlingException,0
2025-11-23T16:40:42Z,ListMetrics,cloudwatch.amazonaws.com,192.168.1.101,arn:aws:iam::123456789012:user/developer-bob,ap-southeast-1,,0
2025-11-24T09:44:21Z,GetItem,dynamodb.amazonaws.com,192.168.1.101,arn:aws:iam::123456789012:role/lambda-execution-role,us-west-2,,0
2025-11-24T10:14:24Z,CopyObject,s3.amazonaws.com,192.168.1.100,arn:aws:iam::123456789012:user/developer-bob,us-east-1,,0
2025-11-24T11:36:54Z,GetFunction,lambda.amazonaws.com,192.168.1.102,arn:aws:iam::123456789012:user/developer-alice,us-east-1,,0
2025-11-24T12:30:04Z,GetPolicy,iam.amazonaws.com,10.0.2.10,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,ap-southeast-1,,0
2025-11-24T12:44:58Z,ListPolicies,iam.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:user/developer-carol,eu-west-1,,0
2025-11-24T13:46:44Z,PutItem,dynamodb.amazonaws.com,10.0.3.19,arn:aws:iam::123456789012:user/developer-bob,us-east-1,,0
2025-11-24T14:08:24Z,DescribeTable,dynamodb.amazonaws.com,10.0.3.19,arn:aws:iam::123456789012:user/analyst-frank,us-west-2,,0
2025-11-24T14:16:05Z,DescribeVolumes,ec2.amazonaws.com,192.168.1.102,arn:aws:iam::123456789012:user/developer-carol,us-east-1,,0
2025-11-24T14:56:19Z,ListRoles,iam.amazonaws.com,192.168.1.100,arn:aws:iam::123456789012:user/developer-carol,us-west-2,,0
2025-11-24T15:22:27Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.2.10,arn:aws:iam::123456789012:user/ops-erin,us-east-1,,0
2025-11-24T15:39:43Z,ListFunctions,lambda.amazonaws.com,10.0.1.22,arn:aws:iam::123456789012:user/developer-bob,us-west-2,,0
2025-11-24T16:01:07Z,PutItem,dynamodb.amazonaws.com,172.16.0.5,arn:aws:iam::123456789012:role/ecs-task-role,us-east-1,,0
2025-11-24T16:24:07Z,ListRoles,iam.amazonaws.com,52.94.76.10,arn:aws:iam::123456789012:user/developer-bob,us-east-1,,0
2025-11-24T17:36:00Z,GetCallerIdentity,sts.amazonaws.com,172.16.0.5,arn:aws:iam::123456789012:user/analyst-frank,us-west-2,,0
2025-11-24T17:38:32Z,ListPolicies,iam.amazonaws.com,10.0.3.19,arn:aws:iam::123456789012:user/ops-erin,us-east-1,,0
2025-11-24T17:38:38Z,DescribeAlarms,cloudwatch.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:user/developer-alice,eu-west-1,,0
2025-11-25T10:00:45Z,ListPolicies,iam.amazonaws.com,10.0.1.15,arn:aws:iam::123456789012:user/developer-carol,ap-southeast-1,,0
2025-11-25T10:01:37Z,GetObject,s3.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:user/ops-dave,us-east-1,,0
2025-11-25T10:14:47Z,GetCallerIdentity,sts.amazonaws.com,10.0.1.15,arn:aws:iam::123456789012:user/developer-alice,us-west-2,,0
2025-11-25T10:16:45Z,GetCallerIdentity,sts.amazonaws.com,172.16.0.5,arn:aws:iam::123456789012:role/ecs-task-role,eu-west-1,,0
2025-11-25T10:19:44Z,Invoke,lambda.amazonaws.com,192.168.1.101,arn:aws:iam::123456789012:user/ops-dave,us-east-1,,0
2025-11-25T10:40:34Z,GetCallerIdentity,sts.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:user/developer-bob,eu-west-1,,0
2025-11-25T10:49:57Z,ListBuckets,s3.amazonaws.com,192.168.1.100,arn:aws:iam::123456789012:role/lambda-execution-role,eu-west-1,,0
2025-11-25T10:56:29Z,Query,dynamodb.amazonaws.com,192.168.1.100,arn:aws:iam::123456789012:user/ops-erin,eu-west-1,,0
2025-11-25T10:59:27Z,ListObjects,s3.amazonaws.com,172.16.1.7,arn:aws:iam::123456789012:user/developer-alice,eu-west-1,,0
2025-11-25T14:15:26Z,ListMetrics,cloudwatch.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:user/developer-bob,eu-west-1,,0
2025-11-25T15:32:18Z,DescribeAlarms,cloudwatch.amazonaws.com,172.16.0.12,arn:aws:iam::123456789012:role/lambda-execution-role,ap-southeast-1,,0
2025-11-25T16:23:24Z,ListUsers,iam.amazonaws.com,192.168.1.102,arn:aws:iam::123456789012:user/developer-alice,ap-southeast-1,,0
2025-11-25T16:54:36Z,GetRole,iam.amazonaws.com,10.0.1.33,arn:aws:iam::123456789012:user/ops-erin,us-east-1,ThrottlingException,0
2025-11-25T17:29:00Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:user/ops-erin,us-west-2,,0
2025-11-25T17:33:50Z,Query,dynamodb.amazonaws.com,10.0.1.33,arn:aws:iam::123456789012:user/analyst-frank,us-west-2,,0
2025-11-25T17:43:57Z,PutObject,s3.amazonaws.com,10.0.2.10,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,us-east-1,,0
2025-11-25T17:58:13Z,PutItem,dynamodb.amazonaws.com,172.16.0.12,arn:aws:iam::123456789012:user/analyst-frank,ap-southeast-1,ThrottlingException,0
2025-11-26T09:13:53Z,Query,dynamodb.amazonaws.com,10.0.1.33,arn:aws:iam::123456789012:user/developer-bob,us-west-2,,0
2025-11-26T09:48:42Z,Invoke,lambda.amazonaws.com,54.239.28.85,arn:aws:iam::123456789012:user/ops-erin,us-east-1,,0
2025-11-26T09:59:26Z,PutObject,s3.amazonaws.com,172.16.0.12,arn:aws:iam::123456789012:user/analyst-frank,us-east-1,,0
2025-11-26T10:00:03Z,PutItem,dynamodb.amazonaws.com,10.0.1.33,arn:aws:iam::123456789012:user/ops-dave,ap-southeast-1,,0
2025-11-26T10:32:08Z,ListMetrics,cloudwatch.amazonaws.com,10.0.1.22,arn:aws:iam::123456789012:user/developer-alice,ap-southeast-1,,0
2025-11-26T10:37:37Z,DescribeInstances,ec2.amazonaws.com,10.0.1.15,arn:aws:iam::123456789012:user/developer-bob,us-west-2,,0
2025-11-26T11:05:57Z,Query,dynamodb.amazonaws.com,10.0.1.22,arn:aws:iam::123456789012:user/developer-alice,ap-southeast-1,,0
2025-11-26T11:28:29Z,DescribeSubnets,ec2.amazonaws.com,10.0.1.22,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,eu-west-1,,0
2025-11-26T11:59:36Z,Invoke,lambda.amazonaws.com,10.0.3.19,arn:aws:iam::123456789012:role/ecs-task-role,us-east-1,,0
2025-11-26T12:18:16Z,Query,dynamodb.amazonaws.com,192.168.1.102,arn:aws:iam::123456789012:role/lambda-execution-role,eu-west-1,,0
2025-11-26T12:57:54Z,AssumeRole,sts.amazonaws.com,54.239.28.85,arn:aws:iam::123456789012:user/analyst-frank,ap-southeast-1,,0
2025-11-26T14:37:31Z,PutItem,dynamodb.amazonaws.com,54.239.28.85,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,us-west-2,,0
2025-11-26T15:32:03Z,ListMetrics,cloudwatch.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:user/developer-carol,us-east-1,,0
2025-11-26T16:17:14Z,PutObject,s3.amazonaws.com,10.0.1.33,arn:aws:iam::123456789012:user/developer-bob,us-west-2,,0
2025-11-26T16:19:29Z,DescribeInstances,ec2.amazonaws.com,10.0.1.22,arn:aws:iam::123456789012:user/developer-carol,eu-west-1,ThrottlingException,0
2025-11-26T16:35:47Z,GetCallerIdentity,sts.amazonaws.com,10.0.1.22,arn:aws:iam::123456789012:role/ecs-task-role,us-east-1,,0
2025-11-26T17:15:26Z,ListFunctions,lambda.amazonaws.com,10.0.1.33,arn:aws:iam::123456789012:user/ops-erin,us-east-1,,0
2025-11-27T09:01:09Z,GetCallerIdentity,sts.amazonaws.com,192.168.1.100,arn:aws:iam::123456789012:user/developer-bob,eu-west-1,,0
2025-11-27T09:05:03Z,GetPolicy,iam.amazonaws.com,10.0.2.10,arn:aws:iam::123456789012:user/developer-alice,ap-southeast-1,,0
2025-11-27T09:39:39Z,GetCallerIdentity,sts.amazonaws.com,52.94.76.10,arn:aws:iam::123456789012:user/ops-erin,ap-southeast-1,,0
2025-11-27T11:10:46Z,Invoke,lambda.amazonaws.com,172.16.0.5,arn:aws:iam::123456789012:user/analyst-frank,us-west-2,,0
2025-11-27T11:11:15Z,AssumeRole,sts.amazonaws.com,192.168.1.100,arn:aws:iam::123456789012:user/analyst-frank,us-east-1,,0
2025-11-27T11:36:12Z,Scan,dynamodb.amazonaws.com,172.16.0.12,arn:aws:iam::123456789012:user/ops-erin,us-west-2,,0
2025-11-27T12:17:34Z,GetItem,dynamodb.amazonaws.com,192.168.1.100,arn:aws:iam::123456789012:user/ops-dave,ap-southeast-1,,0
2025-11-27T13:11:01Z,DescribeImages,ec2.amazonaws.com,10.0.2.10,arn:aws:iam::123456789012:user/developer-alice,eu-west-1,,0
2025-11-27T14:14:42Z,GetCallerIdentity,sts.amazonaws.com,10.0.3.19,arn:aws:iam::123456789012:user/ops-erin,eu-west-1,,0
2025-11-27T14:45:42Z,Invoke,lambda.amazonaws.com,10.0.1.22,arn:aws:iam::123456789012:user/analyst-frank,eu-west-1,,0
2025-11-27T14:58:39Z,GetGroup,iam.amazonaws.com,10.0.1.33,arn:aws:iam::123456789012:user/analyst-frank,us-west-2,,0
2025-11-27T15:11:22Z,ListUsers,iam.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:user/ops-erin,ap-southeast-1,,0
2025-11-27T16:33:22Z,DescribeTable,dynamodb.amazonaws.com,10.0.2.10,arn:aws:iam::123456789012:user/developer-carol,us-east-1,,0
2025-11-27T16:34:50Z,GetFunction,lambda.amazonaws.com,192.168.1.102,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,eu-west-1,,0
2025-11-27T17:15:40Z,DescribeTable,dynamodb.amazonaws.com,192.168.1.100,arn:aws:iam::123456789012:user/developer-alice,ap-southeast-1,,0
2025-11-27T17:30:03Z,ListBuckets,s3.amazonaws.com,10.0.3.19,arn:aws:iam::123456789012:user/developer-carol,ap-southeast-1,,0
2025-11-28T09:20:16Z,GetObject,s3.amazonaws.com,10.0.3.8,arn:aws:iam::123456789012:user/developer-carol,ap-southeast-1,,0
2025-11-28T10:03:25Z,AssumeRole,sts.amazonaws.com,10.0.1.33,arn:aws:iam::123456789012:user/developer-alice,eu-west-1,,0
2025-11-28T10:35:57Z,ListBuckets,s3.amazonaws.com,172.16.1.7,arn:aws:iam::123456789012:role/ecs-task-role,us-east-1,,0
2025-11-28T10:46:00Z,ListObjects,s3.amazonaws.com,172.16.0.5,arn:aws:iam::123456789012:role/lambda-execution-role,us-west-2,,0
2025-11-28T11:38:56Z,ListFunctions,lambda.amazonaws.com,10.0.1.15,arn:aws:iam::123456789012:user/developer-bob,eu-west-1,,0
2025-11-28T11:46:00Z,DescribeAlarms,cloudwatch.amazonaws.com,10.0.3.19,arn:aws:iam::123456789012:user/developer-alice,us-west-2,ThrottlingException,0
2025-11-28T12:10:40Z,DescribeInstances,ec2.amazonaws.com,172.16.0.5,arn:aws:iam::123456789012:user/developer-bob,eu-west-1,,0
2025-11-28T12:26:44Z,AssumeRole,sts.amazonaws.com,52.94.76.10,arn:aws:iam::123456789012:user/ops-erin,eu-west-1,,0
2025-11-28T14:47:04Z,GetRole,iam.amazonaws.com,10.0.3.8,arn:aws:iam::123456789012:user/developer-carol,us-east-1,,0
2025-11-28T14:56:24Z,DescribeSecurityGroups,ec2.amazonaws.com,172.16.0.5,arn:aws:iam::123456789012:user/developer-alice,eu-west-1,,0
2025-11-28T14:58:51Z,GetCallerIdentity,sts.amazonaws.com,52.94.76.10,arn:aws:iam::123456789012:user/developer-bob,ap-southeast-1,,0
2025-11-28T15:05:18Z,DescribeTable,dynamodb.amazonaws.com,172.16.0.5,arn:aws:iam::123456789012:user/ops-dave,us-east-1,,0
2025-11-28T16:00:16Z,ListUsers,iam.amazonaws.com,54.239.28.85,arn:aws:iam::123456789012:user/developer-bob,eu-west-1,,0
2025-11-28T16:16:14Z,Query,dynamodb.amazonaws.com,172.16.1.7,arn:aws:iam::123456789012:user/developer-alice,us-west-2,,0
2025-11-28T16:31:57Z,ListMetrics,cloudwatch.amazonaws.com,10.0.1.22,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,ap-southeast-1,,0
2025-11-28T16:56:24Z,DescribeImages,ec2.amazonaws.com,10.0.3.19,arn:aws:iam::123456789012:user/developer-bob,ap-southeast-1,ThrottlingException,0
2025-11-28T21:14:10Z,DeleteBucket,s3.amazonaws.com,198.51.100.77,arn:aws:iam::123456789012:root,ap-northeast-3,,1
2025-11-29T09:29:03Z,DescribeVolumes,ec2.amazonaws.com,10.0.2.10,arn:aws:iam::123456789012:user/ops-erin,eu-west-1,,0
2025-11-29T10:05:24Z,AssumeRole,sts.amazonaws.com,172.16.0.12,arn:aws:iam::123456789012:user/analyst-frank,eu-west-1,,0
2025-11-29T10:25:57Z,GetItem,dynamodb.amazonaws.com,172.16.0.12,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,us-west-2,,0
2025-11-29T10:42:22Z,DescribeTable,dynamodb.amazonaws.com,10.0.3.19,arn:aws:iam::123456789012:user/ops-dave,us-east-1,,0
2025-11-29T10:43:27Z,GetGroup,iam.amazonaws.com,52.94.76.10,arn:aws:iam::123456789012:user/developer-carol,eu-west-1,,0
2025-11-29T11:17:25Z,GetPolicy,iam.amazonaws.com,172.16.1.7,arn:aws:iam::123456789012:role/lambda-execution-role,us-east-1,,0
2025-11-29T11:19:47Z,GetFunction,lambda.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:role/lambda-execution-role,us-east-1,,0
2025-11-29T14:44:15Z,CopyObject,s3.amazonaws.com,172.16.0.5,arn:aws:iam::123456789012:user/ops-erin,eu-west-1,,0
2025-11-29T14:52:50Z,DescribeVpcs,ec2.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:role/ecs-task-role,us-east-1,,0
2025-11-29T15:09:09Z,GetCallerIdentity,sts.amazonaws.com,192.168.1.102,arn:aws:iam::123456789012:user/developer-bob,us-east-1,,0
2025-11-29T16:11:10Z,GetGroup,iam.amazonaws.com,10.0.2.10,arn:aws:iam::123456789012:user/developer-carol,us-east-1,,0
2025-11-29T16:13:58Z,Scan,dynamodb.amazonaws.com,54.239.28.85,arn:aws:iam::123456789012:role/ecs-task-role,eu-west-1,,0
2025-11-29T16:58:55Z,GetBucketLocation,s3.amazonaws.com,54.239.28.85,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,ap-southeast-1,,0
2025-11-29T17:26:34Z,ListMetrics,cloudwatch.amazonaws.com,172.16.1.7,arn:aws:iam::123456789012:user/ops-dave,ap-southeast-1,,0
2025-11-29T17:50:10Z,ListBuckets,s3.amazonaws.com,54.239.28.85,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,ap-southeast-1,,0
2025-11-29T17:56:22Z,GetFunction,lambda.amazonaws.com,10.0.3.19,arn:aws:iam::123456789012:role/ecs-task-role,ap-southeast-1,,0
2025-11-29T17:56:36Z,PutObject,s3.amazonaws.com,10.0.2.10,arn:aws:iam::123456789012:user/ops-dave,us-east-1,,0
2025-11-30T10:14:22Z,ListPolicies,iam.amazonaws.com,192.168.1.101,arn:aws:iam::123456789012:user/ops-erin,ap-southeast-1,,0
2025-11-30T10:30:04Z,DescribeVpcs,ec2.amazonaws.com,52.94.76.10,arn:aws:iam::123456789012:user/analyst-frank,eu-west-1,,0
2025-11-30T10:30:08Z,ListMetrics,cloudwatch.amazonaws.com,54.239.28.85,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,us-west-2,,0
2025-11-30T11:38:51Z,PutObject,s3.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:user/ops-erin,eu-west-1,,0
2025-11-30T11:46:01Z,ListMetrics,cloudwatch.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:user/ops-erin,ap-southeast-1,,0
2025-11-30T11:54:36Z,PutItem,dynamodb.amazonaws.com,192.168.1.101,arn:aws:iam::123456789012:user/ops-dave,us-west-2,,0
2025-11-30T13:12:09Z,GetCallerIdentity,sts.amazonaws.com,192.168.1.102,arn:aws:iam::123456789012:user/developer-alice,ap-southeast-1,,0
2025-11-30T13:41:26Z,GetCallerIdentity,sts.amazonaws.com,192.168.1.101,arn:aws:iam::123456789012:user/developer-alice,ap-southeast-1,,0
2025-11-30T13:47:53Z,GetMetricData,cloudwatch.amazonaws.com,10.0.2.45,arn:aws:iam::123456789012:user/developer-alice,ap-southeast-1,,0
2025-11-30T14:16:37Z,DescribeSubnets,ec2.amazonaws.com,192.168.1.101,arn:aws:iam::123456789012:user/developer-bob,ap-southeast-1,,0
2025-11-30T15:37:06Z,HeadObject,s3.amazonaws.com,52.94.76.10,arn:aws:iam::123456789012:user/analyst-frank,eu-west-1,,0
2025-11-30T15:47:02Z,GetCallerIdentity,sts.amazonaws.com,10.0.3.8,arn:aws:iam::123456789012:user/ops-dave,ap-southeast-1,,0
2025-11-30T15:54:22Z,GetFunction,lambda.amazonaws.com,10.0.2.10,arn:aws:iam::123456789012:role/ecs-task-role,eu-west-1,,0
2025-11-30T16:11:55Z,Invoke,lambda.amazonaws.com,172.16.0.12,arn:aws:iam::123456789012:user/analyst-frank,eu-west-1,,0
2025-11-30T17:19:54Z,GetGroup,iam.amazonaws.com,52.94.76.10,arn:aws:iam::123456789012:role/ci-cd-pipeline-role,us-west-2,,0
2025-11-30T17:25:40Z,CopyObject,s3.amazonaws.com,10.0.1.15,arn:aws:iam::123456789012:user/ops-dave,eu-west-1,,0
